Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0315,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,3,DOC-003,Kar / Tax,Needs WD Verification,UX Issue: Ambiguous CTA Wording,The term “Rajya” is not intuitive for new users. Users must interpret its meaning before interacting. RECOMMEMDED FIX:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-TAX-017,BUG-TAX-017
RAW-0316,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,4,Issue 2,General UX,Needs WD Verification,Issue 2 – Weak Button Affordance,UI Issue: Weak button emphasis Buttons do not visually stand out strongly as primary actions. User should immediately recognise the main actions.,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-007,BUG-UX-007
RAW-0317,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,5,DOC-005,General UX,Needs WD Verification,UI Issue: Weak button emphasis,Buttons do not visually stand out strongly as primary actions. User should immediately recognise the main actions. RECOMMENDED FIX:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-008,BUG-UX-008
RAW-0318,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,6,Issue 3,General UX,Needs WD Verification,Issue 3 – Touch Target Size,UI Issue: Small touch target Buttons may not meet recommended mobile touch target sizes. RECOMMENDED FIX:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-009,BUG-UX-009
RAW-0319,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,7,DOC-007,General UX,Needs WD Verification,UI Issue: Small touch target,Buttons may not meet recommended mobile touch target sizes. RECOMMENDED FIX: 44×44px minimum,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-010,BUG-UX-010
RAW-0320,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,8,Issue 1,Issue 1 – Weak Visual Trust Signals Issue 1 – Weak Visual Trust Signals Security claims appear as plain text without visual credibility indicators. Fintech apps must establish strong trust immediately Issue 2 – Missing Iconography,Needs WD Verification,Issue 1 – Weak Visual Trust Signals,Security claims appear as plain text without visual credibility indicators. Fintech apps must establish strong trust immediately Issue 2 – Missing Iconography,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-010,BUG-GEN-010
RAW-0321,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,9,Issue 2,General UX,Needs WD Verification,Issue 2 – Missing Iconography,UI Issue: Missing icon support Security statements rely only on text. Icons would improve scanning and comprehension.,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-011,BUG-UX-011
RAW-0322,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,10,DOC-010,General UX,Needs WD Verification,UI Issue: Missing icon support,Security statements rely only on text. Icons would improve scanning and comprehension. RECOMMEMDED FIX:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-012,BUG-UX-012
RAW-0323,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,11,Issue 1,General UX,Needs WD Verification,Issue 1 – Flat Visual Hierarchy,"UI Issue: Weak visual hierarchy All elements have similar visual weight, making it difficult to identify the primary action. Issue 2 – Layout Imbalance",,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-013,BUG-UX-013
RAW-0324,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,12,DOC-012,General UX,Needs WD Verification,UI Issue: Weak visual hierarchy,"All elements have similar visual weight, making it difficult to identify the primary action. Issue 2 – Layout Imbalance UI Issue: Poor visual balance",,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-014,BUG-UX-014
RAW-0325,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,13,Issue 2,General UX,Needs WD Verification,Issue 2 – Layout Imbalance,UI Issue: Poor visual balance Large empty areas do not communicate product functionality. Issue 3 – Missing Grid Alignment,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-015,BUG-UX-015
RAW-0326,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,14,DOC-014,General UX,Needs WD Verification,UI Issue: Poor visual balance,Large empty areas do not communicate product functionality. Issue 3 – Missing Grid Alignment UI Issue: No visible layout grid system,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-016,BUG-UX-016
RAW-0327,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,15,Issue 3,General UX,Needs WD Verification,Issue 3 – Missing Grid Alignment,UI Issue: No visible layout grid system Elements do not clearly follow a grid structure. Consistent grid systems improve visual clarity.,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-017,BUG-UX-017
RAW-0328,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,16,DOC-016,General UX,Needs WD Verification,UI Issue: No visible layout grid system,Elements do not clearly follow a grid structure. Consistent grid systems improve visual clarity. RECOMMENDED FIX:,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-018,BUG-UX-018
RAW-0329,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,17,Issue 1,General UX,Needs WD Verification,Issue 1 – Weak Typography Hierarchy,UI Issue: Weak typography hierarchy Headline and supporting text appear too similar in visual weight.,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-019,BUG-UX-019
RAW-0330,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,18,DOC-018,General UX,Needs WD Verification,UI Issue: Weak typography hierarchy,Headline and supporting text appear too similar in visual weight. Issue 2 – Readability Concerns,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-019,BUG-UX-019
RAW-0331,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,19,Issue 2,Onboarding,Needs WD Verification,Issue 2 – Readability Concerns,UI Issue: Text readability could be improve Font size and spacing may reduce readability on smaller screens. 6. Onboarding and User Guidance,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-ONBOARD-007,BUG-ONBOARD-007
RAW-0332,Additional evidence document - Sav-Rajya (1).docx,audit-input/06-additional-qa-ux-stress-evidence/Sav-Rajya (1).docx,QA/UX/WD,20,DOC-020,Onboarding,Needs WD Verification,UI Issue: Text readability could be improve,Font size and spacing may reduce readability on smaller screens. 6. Onboarding and User Guidance Issue 1 – Missing Onboarding Flow,,Needs WD Verification,sha256:801bd5a86302,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-ONBOARD-008,BUG-ONBOARD-008
RAW-0333,Additional evidence document - Stess-Test_ Report.pdf,audit-input/06-additional-qa-ux-stress-evidence/Stess-Test_ Report.pdf,QA/UX/WD,1,DOC-001,General UX,Needs WD Verification,UX Issue:,Even fast actions,,Needs WD Verification,sha256:c8f686afbd8a,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-UX-020,BUG-UX-020
RAW-0334,Additional evidence document - Stress Test.pdf,audit-input/06-additional-qa-ux-stress-evidence/Stress Test.pdf,QA/UX/WD,1,DOC-001,issue: issue: the uppercase link,Needs WD Verification,issue:,the uppercase link,,Needs WD Verification,sha256:0dbd0911c1a9,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-011,BUG-GEN-011
RAW-0335,Additional evidence document - Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,audit-input/06-additional-qa-ux-stress-evidence/Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,QA/UX/WD,1,DOC-001,"Issue : A ccess le v el options ( V ie w er , E x ecut or , E mer gency- Issue : A ccess le v el options ( V ie w er , E x ecut or , E mer gency- only) ha v e no descriptions, making it impossible f or ne w users t o diff er entiat e t hem. R ecommendation : A dd an inline "" ⓘ "" t ooltip per option and",Needs WD Verification,"Issue : A ccess le v el options ( V ie w er , E x ecut or , E mer gency-","only) ha v e no descriptions, making it impossible f or ne w users t o diff er entiat e t hem. R ecommendation : A dd an inline "" ⓘ "" t ooltip per option and",,Needs WD Verification,sha256:38dfd215afbd,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-012,BUG-GEN-012
RAW-0336,Additional evidence document - Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,audit-input/06-additional-qa-ux-stress-evidence/Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,QA/UX/WD,2,DOC-002,"Issue : T apping t he ✕ on a f amily member r emo v es t hem Issue : T apping t he ✕ on a f amily member r emo v es t hem instant ly wit h no confirmation, making accidental deletion easy . R ecommendation : Sho w a confirmation dialog ( "" Ar e y ou",Needs WD Verification,Issue : T apping t he ✕ on a f amily member r emo v es t hem,"instant ly wit h no confirmation, making accidental deletion easy . R ecommendation : Sho w a confirmation dialog ( "" Ar e y ou",,Needs WD Verification,sha256:38dfd215afbd,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-013,BUG-GEN-013
RAW-0337,Additional evidence document - Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,audit-input/06-additional-qa-ux-stress-evidence/Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,QA/UX/WD,3,DOC-003,Issue : D egr ee options ar e not visible until Issue : D egr ee options ar e not visible until ho v er ed ; complet ely non-functional on mobile (same issue flagged earlier in K un j i ). R ecommendation : R eplace wit h a nativ e,Needs WD Verification,Issue : D egr ee options ar e not visible until,ho v er ed ; complet ely non-functional on mobile (same issue flagged earlier in K un j i ). R ecommendation : R eplace wit h a nativ e,,Needs WD Verification,sha256:38dfd215afbd,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-014,BUG-GEN-014
RAW-0338,Additional evidence document - Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,audit-input/06-additional-qa-ux-stress-evidence/Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,QA/UX/WD,4,DOC-004,Mitra / Legacy,Needs WD Verification,Issue : F eatur e pills appear pur ely decor ativ e,"wit h no tap functionality . R ecommendation : M ak e t hem tappable shor t cut s t o t heir r espectiv e actions, lik e",,Needs WD Verification,sha256:38dfd215afbd,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-TAX-018,BUG-TAX-018
RAW-0339,Additional evidence document - Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,audit-input/06-additional-qa-ux-stress-evidence/Svarajya_UX_Audit_Analysis_Samiksha_V1 (1).pdf,QA/UX/WD,5,DOC-005,"Issue : "" V erified : Y es "" displa ys wit hout an y Issue : "" V erified : Y es "" displa ys wit hout an y v erification action being tak en — a logic bug t hat er odes user trust. R ecommendation : U pdat e status only aft er",Needs WD Verification,"Issue : "" V erified : Y es "" displa ys wit hout an y",v erification action being tak en — a logic bug t hat er odes user trust. R ecommendation : U pdat e status only aft er,,Needs WD Verification,sha256:38dfd215afbd,Report/fix-plan finding,Clear issue/fix-plan heading extracted from document; needs reconciliation with current app/source.,Yes,BUG-GEN-015,BUG-GEN-015
